,id_estacao,data_medicao,acumulado_chuva_10_min,acumulado_chuva_1_h,acumulado_chuva_3_h,acumulado_chuva_6_h,acumulado_chuva_12_h,acumulado_chuva_24_h,acumulado_chuva_48_h,acumulado_chuva_72_h,acumulado_chuva_96_h,data_particao,primary_key
877,7614,2023-12-30 07:40:00,0.2,5.6,5.6,5.6,5.6,5.6,5.6,5.6,7.8,2023-12-30,7614_2023-12-30 07:40:00
878,7599,2023-12-25 03:40:00,0.2,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,2023-12-25,7599_2023-12-25 03:40:00
879,7615,2023-12-30 08:20:00,0.2,9.0,9.0,9.0,9.0,9.0,9.0,9.2,17.2,2023-12-30,7615_2023-12-30 08:20:00
880,7601,2023-12-25 23:40:00,0.2,0.2,0.2,0.2,12.2,12.2,12.2,12.2,12.2,2023-12-25,7601_2023-12-25 23:40:00
881,7601,2023-12-26 15:20:00,0.0,0.0,0.0,0.0,0.0,12.2,12.2,12.2,12.2,2023-12-26,7601_2023-12-26 15:20:00
882,7601,2023-12-26 14:20:00,0.0,0.0,0.0,0.0,0.0,12.2,12.2,12.2,12.2,2023-12-26,7601_2023-12-26 14:20:00
883,7601,2023-12-26 13:20:00,0.0,0.0,0.0,0.0,0.0,12.2,12.2,12.2,12.2,2023-12-26,7601_2023-12-26 13:20:00
884,7601,2023-12-26 12:20:00,0.0,0.0,0.0,0.0,0.0,12.2,12.2,12.2,12.2,2023-12-26,7601_2023-12-26 12:20:00
885,7601,2023-12-26 11:20:00,0.0,0.0,0.0,0.0,0.2,12.2,12.2,12.2,12.2,2023-12-26,7601_2023-12-26 11:20:00
886,7601,2023-12-26 10:20:00,0.0,0.0,0.0,0.0,0.2,12.2,12.2,12.2,12.2,2023-12-26,7601_2023-12-26 10:20:00
887,7601,2023-12-26 06:20:00,0.0,0.0,0.0,0.0,0.2,12.2,12.2,12.2,12.2,2023-12-26,7601_2023-12-26 06:20:00
888,7601,2023-12-26 07:20:00,0.0,0.0,0.0,0.0,0.2,12.2,12.2,12.2,12.2,2023-12-26,7601_2023-12-26 07:20:00
889,7601,2023-12-26 08:20:00,0.0,0.0,0.0,0.0,0.2,12.2,12.2,12.2,12.2,2023-12-26,7601_2023-12-26 08:20:00
890,7601,2023-12-26 09:20:00,0.0,0.0,0.0,0.0,0.2,12.2,12.2,12.2,12.2,2023-12-26,7601_2023-12-26 09:20:00
891,7601,2023-12-26 00:20:00,0.0,0.2,0.2,0.2,12.2,12.2,12.2,12.2,12.2,2023-12-26,7601_2023-12-26 00:20:00
892,7601,2023-12-26 01:20:00,0.0,0.0,0.2,0.2,12.2,12.2,12.2,12.2,12.2,2023-12-26,7601_2023-12-26 01:20:00
893,7601,2023-12-26 02:20:00,0.0,0.0,0.2,0.2,12.2,12.2,12.2,12.2,12.2,2023-12-26,7601_2023-12-26 02:20:00
894,7601,2023-12-26 03:20:00,0.0,0.0,0.0,0.2,12.2,12.2,12.2,12.2,12.2,2023-12-26,7601_2023-12-26 03:20:00
895,7601,2023-12-26 04:20:00,0.0,0.0,0.0,0.2,8.4,12.2,12.2,12.2,12.2,2023-12-26,7601_2023-12-26 04:20:00
896,7601,2023-12-26 05:20:00,0.0,0.0,0.0,0.2,0.6000000000000001,12.2,12.2,12.2,12.2,2023-12-26,7601_2023-12-26 05:20:00
897,7601,2023-12-26 16:20:00,0.0,0.0,0.0,0.0,0.0,8.4,12.2,12.2,12.2,2023-12-26,7601_2023-12-26 16:20:00
898,7593,2023-12-30 13:10:00,0.0,0.0,0.0,0.0,12.2,12.2,12.2,12.2,17.0,2023-12-30,7593_2023-12-30 13:10:00
899,7593,2023-12-30 12:10:00,0.0,0.0,0.0,12.2,12.2,12.2,12.2,12.2,17.0,2023-12-30,7593_2023-12-30 12:10:00
900,7593,2023-12-30 11:10:00,0.0,0.0,0.0,12.2,12.2,12.2,12.2,12.2,17.0,2023-12-30,7593_2023-12-30 11:10:00
901,7593,2023-12-30 10:10:00,0.0,0.0,0.0,12.2,12.2,12.2,12.2,12.2,17.0,2023-12-30,7593_2023-12-30 10:10:00
902,7593,2023-12-30 09:10:00,0.0,0.0,12.2,12.2,12.2,12.2,12.2,12.2,17.0,2023-12-30,7593_2023-12-30 09:10:00
903,7593,2023-12-30 08:10:00,0.0,0.0,12.2,12.2,12.2,12.2,12.2,12.2,17.0,2023-12-30,7593_2023-12-30 08:10:00
904,7593,2023-12-30 07:10:00,0.0,12.2,12.2,12.2,12.2,12.2,12.2,12.2,17.0,2023-12-30,7593_2023-12-30 07:10:00
905,7593,2023-12-30 06:50:00,6.0,12.2,12.2,12.2,12.2,12.2,12.2,12.2,17.0,2023-12-30,7593_2023-12-30 06:50:00
906,7615,2023-12-30 12:50:00,0.0,0.0,0.4,12.2,12.2,12.2,12.2,12.2,20.4,2023-12-30,7615_2023-12-30 12:50:00
907,7615,2023-12-30 11:50:00,0.0,0.0,0.6000000000000001,12.2,12.2,12.2,12.2,12.2,20.4,2023-12-30,7615_2023-12-30 11:50:00
908,7615,2023-12-30 10:50:00,0.0,0.4,7.0,12.2,12.2,12.2,12.2,12.2,20.4,2023-12-30,7615_2023-12-30 10:50:00
909,7615,2023-12-25 17:10:00,0.2,1.2,10.4,10.4,10.4,10.4,14.2,14.2,14.2,2023-12-25,7615_2023-12-25 17:10:00
910,7601,2023-12-26 23:30:00,0.2,2.0,2.0,2.0,2.0,2.2,14.2,14.2,14.2,2023-12-26,7601_2023-12-26 23:30:00
911,7606,2023-12-30 07:20:00,3.4,15.2,15.2,15.2,15.2,15.2,15.2,15.2,22.0,2023-12-30,7606_2023-12-30 07:20:00
912,7606,2023-12-25 21:50:00,0.0,0.0,0.2,16.4,16.4,16.4,16.4,16.4,16.4,2023-12-25,7606_2023-12-25 21:50:00
913,7606,2023-12-25 19:00:00,0.2,0.2,16.4,16.4,16.4,16.4,16.4,16.4,16.4,2023-12-25,7606_2023-12-25 19:00:00
914,7606,2023-12-25 19:50:00,0.0,0.2,1.4,16.4,16.4,16.4,16.4,16.4,16.4,2023-12-25,7606_2023-12-25 19:50:00
915,7606,2023-12-25 20:50:00,0.0,0.0,0.2,16.4,16.4,16.4,16.4,16.4,16.4,2023-12-25,7606_2023-12-25 20:50:00
916,7606,2023-12-25 22:50:00,0.0,0.0,0.0,1.4,16.4,16.4,16.4,16.4,16.4,2023-12-25,7606_2023-12-25 22:50:00
917,7606,2023-12-25 23:50:00,0.0,0.0,0.0,0.2,16.4,16.4,16.4,16.4,16.4,2023-12-25,7606_2023-12-25 23:50:00
918,7606,2023-12-26 01:50:00,0.0,0.0,0.0,0.0,16.4,16.4,16.4,16.4,16.4,2023-12-26,7606_2023-12-26 01:50:00
919,7606,2023-12-26 02:50:00,0.0,0.0,0.0,0.0,16.4,16.4,16.4,16.4,16.4,2023-12-26,7606_2023-12-26 02:50:00
920,7606,2023-12-26 03:50:00,0.0,0.0,0.0,0.0,16.4,16.4,16.4,16.4,16.4,2023-12-26,7606_2023-12-26 03:50:00
921,7606,2023-12-26 04:50:00,0.0,0.0,0.0,0.0,1.4,16.4,16.4,16.4,16.4,2023-12-26,7606_2023-12-26 04:50:00
922,7606,2023-12-26 15:50:00,0.0,0.0,0.0,0.0,0.0,16.4,16.4,16.4,16.4,2023-12-26,7606_2023-12-26 15:50:00
923,7606,2023-12-26 11:50:00,0.0,0.0,0.0,0.0,0.0,16.4,16.4,16.4,16.4,2023-12-26,7606_2023-12-26 11:50:00
924,7606,2023-12-26 08:50:00,0.0,0.0,0.0,0.0,0.0,16.4,16.4,16.4,16.4,2023-12-26,7606_2023-12-26 08:50:00
925,7606,2023-12-26 07:50:00,0.0,0.0,0.0,0.0,0.0,16.4,16.4,16.4,16.4,2023-12-26,7606_2023-12-26 07:50:00
926,7606,2023-12-26 09:50:00,0.0,0.0,0.0,0.0,0.0,16.4,16.4,16.4,16.4,2023-12-26,7606_2023-12-26 09:50:00
927,7606,2023-12-26 10:50:00,0.0,0.0,0.0,0.0,0.0,16.4,16.4,16.4,16.4,2023-12-26,7606_2023-12-26 10:50:00
928,7606,2023-12-26 12:50:00,0.0,0.0,0.0,0.0,0.0,16.4,16.4,16.4,16.4,2023-12-26,7606_2023-12-26 12:50:00
929,7606,2023-12-26 13:50:00,0.0,0.0,0.0,0.0,0.0,16.4,16.4,16.4,16.4,2023-12-26,7606_2023-12-26 13:50:00
930,7606,2023-12-26 14:50:00,0.0,0.0,0.0,0.0,0.0,16.4,16.4,16.4,16.4,2023-12-26,7606_2023-12-26 14:50:00
931,7606,2023-12-26 05:50:00,0.0,0.0,0.0,0.0,0.2,16.4,16.4,16.4,16.4,2023-12-26,7606_2023-12-26 05:50:00
932,7606,2023-12-26 06:50:00,0.0,0.0,0.0,0.0,0.2,16.4,16.4,16.4,16.4,2023-12-26,7606_2023-12-26 06:50:00
933,7606,2023-12-26 00:50:00,0.0,0.0,0.0,0.2,16.4,16.4,16.4,16.4,16.4,2023-12-26,7606_2023-12-26 00:50:00
934,7601,2023-12-27 03:20:00,1.0,1.6,1.8,4.2,4.2,4.2,16.4,16.4,16.4,2023-12-27,7601_2023-12-27 03:20:00
935,7601,2023-12-30 08:00:00,0.4,17.2,17.2,17.2,17.2,17.2,17.2,17.4,23.0,2023-12-30,7601_2023-12-30 08:00:00
936,7605,2023-12-27 03:40:00,0.0,0.2,0.4,1.6,2.2,2.2,18.4,18.4,18.4,2023-12-27,7605_2023-12-27 03:40:00
937,7605,2023-12-27 03:30:00,0.2,0.2,0.4,1.6,2.2,2.2,18.4,18.4,18.4,2023-12-27,7605_2023-12-27 03:30:00
938,7615,2023-12-27 23:50:00,0.0,0.0,0.0,0.0,0.0,4.6,8.2,19.4,23.2,2023-12-27,7615_2023-12-27 23:50:00
939,7615,2023-12-27 22:50:00,0.0,0.0,0.0,0.0,0.0,8.2,8.2,19.4,23.2,2023-12-27,7615_2023-12-27 22:50:00
940,7615,2023-12-27 21:50:00,0.0,0.0,0.0,0.0,0.2,8.2,8.2,19.4,23.2,2023-12-27,7615_2023-12-27 21:50:00
941,7615,2023-12-27 20:50:00,0.0,0.0,0.0,0.0,0.2,8.2,8.2,19.4,23.2,2023-12-27,7615_2023-12-27 20:50:00
942,7615,2023-12-27 19:50:00,0.0,0.0,0.0,0.0,0.2,8.2,8.2,19.4,23.2,2023-12-27,7615_2023-12-27 19:50:00
943,7615,2023-12-27 18:50:00,0.0,0.0,0.0,0.0,0.2,8.2,8.2,19.4,23.2,2023-12-27,7615_2023-12-27 18:50:00
944,7615,2023-12-27 17:50:00,0.0,0.0,0.0,0.0,0.2,8.2,8.2,19.4,23.2,2023-12-27,7615_2023-12-27 17:50:00
945,7615,2023-12-27 16:50:00,0.0,0.0,0.0,0.0,0.4,8.2,9.4,19.4,23.2,2023-12-27,7615_2023-12-27 16:50:00
946,7615,2023-12-27 15:50:00,0.0,0.0,0.0,0.2,2.0,8.2,19.4,19.4,23.2,2023-12-27,7615_2023-12-27 15:50:00
947,7615,2023-12-27 00:20:00,0.2,1.8,4.4,4.4,4.4,4.4,15.6,19.4,19.4,2023-12-27,7615_2023-12-27 00:20:00
948,7615,2023-12-28 00:50:00,0.0,0.0,0.0,0.0,0.0,3.6,8.2,19.4,23.2,2023-12-28,7615_2023-12-28 00:50:00
949,7606,2023-12-27 06:00:00,0.4,0.8,3.8,4.0,6.0,6.0,22.4,22.4,22.4,2023-12-27,7606_2023-12-27 06:00:00
950,7615,2023-12-27 04:20:00,0.2,1.2,2.8,7.4,7.4,7.4,18.6,22.4,22.4,2023-12-27,7615_2023-12-27 04:20:00
951,7601,2023-12-30 09:20:00,0.0,3.2,23.2,23.2,23.2,23.2,23.2,23.4,29.0,2023-12-30,7601_2023-12-30 09:20:00
952,7601,2023-12-30 08:50:00,0.2,4.8,23.2,23.2,23.2,23.2,23.2,23.4,29.0,2023-12-30,7601_2023-12-30 08:50:00
953,7601,2023-12-30 23:20:00,0.0,0.0,0.0,0.0,0.0,23.4,23.4,23.4,27.6,2023-12-30,7601_2023-12-30 23:20:00
954,7601,2023-12-30 22:20:00,0.0,0.0,0.0,0.0,0.0,23.4,23.4,23.4,29.2,2023-12-30,7601_2023-12-30 22:20:00
955,7601,2023-12-30 21:20:00,0.0,0.0,0.0,0.0,0.2,23.4,23.4,23.4,29.2,2023-12-30,7601_2023-12-30 21:20:00
956,7601,2023-12-30 20:20:00,0.0,0.0,0.0,0.0,3.4,23.4,23.4,23.4,29.2,2023-12-30,7601_2023-12-30 20:20:00
957,7601,2023-12-30 19:20:00,0.0,0.0,0.0,0.0,23.2,23.4,23.4,23.4,29.2,2023-12-30,7601_2023-12-30 19:20:00
958,7601,2023-12-30 17:20:00,0.0,0.0,0.0,0.0,23.4,23.4,23.4,23.4,29.2,2023-12-30,7601_2023-12-30 17:20:00
959,7601,2023-12-30 16:20:00,0.0,0.0,0.0,0.0,23.4,23.4,23.4,23.4,29.2,2023-12-30,7601_2023-12-30 16:20:00
960,7601,2023-12-30 15:20:00,0.0,0.0,0.0,0.2,23.4,23.4,23.4,23.4,29.2,2023-12-30,7601_2023-12-30 15:20:00
961,7601,2023-12-30 14:20:00,0.0,0.0,0.0,3.4,23.4,23.4,23.4,23.4,29.2,2023-12-30,7601_2023-12-30 14:20:00
962,7601,2023-12-30 13:20:00,0.0,0.0,0.0,23.2,23.4,23.4,23.4,23.4,29.2,2023-12-30,7601_2023-12-30 13:20:00
963,7601,2023-12-30 12:20:00,0.0,0.0,0.2,23.4,23.4,23.4,23.4,23.4,29.2,2023-12-30,7601_2023-12-30 12:20:00
964,7601,2023-12-30 11:20:00,0.0,0.0,3.4,23.4,23.4,23.4,23.4,23.4,29.2,2023-12-30,7601_2023-12-30 11:20:00
965,7601,2023-12-30 18:20:00,0.0,0.0,0.0,0.0,23.4,23.4,23.4,23.4,29.2,2023-12-30,7601_2023-12-30 18:20:00
966,3044,2023-12-30 05:40:00,0.0,0.0,0.0,0.0,0.0,0.79,0.99,1.5899999999999999,8.04,2023-12-30,3044_2023-12-30 05:40:00
967,3044,2023-12-18 03:20:00,0.2,1.3900000000000001,1.5899999999999999,1.5899999999999999,1.5899999999999999,1.5899999999999999,1.5899999999999999,1.5899999999999999,1.5899999999999999,2023-12-18,3044_2023-12-18 03:20:00
968,3044,2023-12-29 20:40:00,0.0,0.0,0.0,0.0,0.79,0.79,0.99,4.36,8.04,2023-12-29,3044_2023-12-29 20:40:00
969,3044,2023-12-29 19:40:00,0.0,0.0,0.0,0.0,0.79,0.79,0.99,4.36,8.04,2023-12-29,3044_2023-12-29 19:40:00
970,3044,2023-12-29 18:40:00,0.0,0.0,0.0,0.0,0.79,0.79,0.99,4.36,8.04,2023-12-29,3044_2023-12-29 18:40:00
971,3044,2023-12-29 17:40:00,0.0,0.0,0.0,0.0,0.79,0.79,0.99,4.36,8.44,2023-12-29,3044_2023-12-29 17:40:00
972,3044,2023-12-29 15:40:00,0.0,0.0,0.0,0.2,0.79,0.79,0.99,4.36,9.82,2023-12-29,3044_2023-12-29 15:40:00
973,3044,2023-12-29 16:40:00,0.0,0.0,0.0,0.0,0.79,0.79,0.99,4.36,9.82,2023-12-29,3044_2023-12-29 16:40:00
974,3044,2023-12-29 14:40:00,0.0,0.0,0.0,0.79,0.79,0.99,0.99,4.36,9.82,2023-12-29,3044_2023-12-29 14:40:00
975,3044,2023-12-29 13:40:00,0.0,0.0,0.0,0.79,0.79,0.99,0.99,4.36,9.82,2023-12-29,3044_2023-12-29 13:40:00
976,3044,2023-12-29 12:40:00,0.0,0.0,0.2,0.79,0.79,0.99,0.99,4.36,9.82,2023-12-29,3044_2023-12-29 12:40:00
977,3044,2023-12-29 11:40:00,0.0,0.0,0.79,0.79,0.79,0.99,1.19,4.36,9.82,2023-12-29,3044_2023-12-29 11:40:00
978,3044,2023-12-30 07:10:00,0.2,3.16,3.16,3.16,3.16,3.96,4.16,4.36,11.2,2023-12-30,3044_2023-12-30 07:10:00
979,3045,2023-12-30 10:40:00,0.2,0.6000000000000001,2.6,5.36,5.36,5.36,5.36,5.36,7.16,2023-12-30,3045_2023-12-30 10:40:00
980,3044,2023-12-26 23:00:00,0.2,0.2,0.4,0.4,0.6000000000000001,4.07,5.86,5.86,5.86,2023-12-26,3044_2023-12-26 23:00:00
981,3044,2023-12-29 09:30:00,0.2,0.59,0.59,0.59,0.59,0.79,0.99,6.86,9.62,2023-12-29,3044_2023-12-29 09:30:00
982,3215,2023-12-26 23:00:00,0.0,1.77,2.36,2.56,2.56,2.56,2.56,2.56,2.56,2023-12-26,3215_2023-12-26 23:00:00
983,3215,2023-12-26 22:30:00,0.2,2.36,2.36,2.56,2.56,2.56,2.56,2.56,2.56,2023-12-26,3215_2023-12-26 22:30:00
984,3215,2023-12-27 02:00:00,0.0,0.0,0.0,2.36,2.56,2.56,2.56,2.56,2.56,2023-12-27,3215_2023-12-27 02:00:00
985,3215,2023-12-27 00:00:00,0.0,0.0,2.36,2.36,2.56,2.56,2.56,2.56,2.56,2023-12-27,3215_2023-12-27 00:00:00
986,3215,2023-12-27 01:00:00,0.0,0.0,1.77,2.36,2.56,2.56,2.56,2.56,2.56,2023-12-27,3215_2023-12-27 01:00:00
987,3045,2023-12-30 07:40:00,0.39,2.56,2.56,2.56,2.56,2.56,2.56,2.56,4.36,2023-12-30,3045_2023-12-30 07:40:00
988,3044,2023-12-30 02:40:00,0.0,0.0,0.0,0.0,0.0,0.79,0.99,3.56,8.04,2023-12-30,3044_2023-12-30 02:40:00
989,3044,2023-12-30 01:40:00,0.0,0.0,0.0,0.0,0.0,0.79,0.99,3.56,8.04,2023-12-30,3044_2023-12-30 01:40:00
990,3044,2023-12-30 00:40:00,0.0,0.0,0.0,0.0,0.0,0.79,0.99,3.56,8.04,2023-12-30,3044_2023-12-30 00:40:00
991,3044,2023-12-30 03:40:00,0.0,0.0,0.0,0.0,0.0,0.79,0.99,3.56,8.04,2023-12-30,3044_2023-12-30 03:40:00
992,3044,2023-12-25 18:00:00,0.2,1.19,1.78,1.78,1.78,1.78,1.78,1.78,1.78,2023-12-25,3044_2023-12-25 18:00:00
993,3044,2023-12-25 18:40:00,0.0,0.4,1.78,1.78,1.78,1.78,1.78,1.78,1.78,2023-12-25,3044_2023-12-25 18:40:00
994,3044,2023-12-25 19:40:00,0.0,0.0,1.78,1.78,1.78,1.78,1.78,1.78,1.78,2023-12-25,3044_2023-12-25 19:40:00
995,3044,2023-12-25 20:40:00,0.0,0.0,0.4,1.78,1.78,1.78,1.78,1.78,1.78,2023-12-25,3044_2023-12-25 20:40:00
996,3044,2023-12-25 21:40:00,0.0,0.0,0.0,1.78,1.78,1.78,1.78,1.78,1.78,2023-12-25,3044_2023-12-25 21:40:00
997,3044,2023-12-25 22:40:00,0.0,0.0,0.0,1.78,1.78,1.78,1.78,1.78,1.78,2023-12-25,3044_2023-12-25 22:40:00
998,3044,2023-12-25 23:40:00,0.0,0.0,0.0,0.4,1.78,1.78,1.78,1.78,1.78,2023-12-25,3044_2023-12-25 23:40:00
999,3044,2023-12-26 00:40:00,0.0,0.0,0.0,0.0,1.78,1.78,1.78,1.78,1.78,2023-12-26,3044_2023-12-26 00:40:00
