primary_key,id_estacao,acumulado_chuva_15_min,acumulado_chuva_1_h,acumulado_chuva_4_h,acumulado_chuva_24_h,acumulado_chuva_96_h,horario,data_particao
3_2019-06-26 19:30:00,3,0.0,0.0,0.0,0.0,0.0,19:30:00,2019-06-26
3_2019-06-26 16:00:00,3,0.0,0.0,0.0,0.0,0.0,16:00:00,2019-06-26
3_2019-06-26 18:15:00,3,0.0,0.0,0.0,0.0,0.0,18:15:00,2019-06-26
3_2019-06-26 11:15:00,3,0.0,0.0,0.0,0.0,0.0,11:15:00,2019-06-26
3_2019-06-26 02:45:00,3,0.0,0.0,0.0,0.0,0.0,02:45:00,2019-06-26
3_2019-06-26 03:45:00,3,0.0,0.0,0.0,0.0,0.0,03:45:00,2019-06-26
3_2019-06-26 18:30:00,3,0.0,0.0,0.0,0.0,0.0,18:30:00,2019-06-26
3_2019-06-26 08:30:00,3,0.0,0.0,0.0,0.0,0.0,08:30:00,2019-06-26
3_2019-06-26 06:30:00,3,0.0,0.0,0.0,0.0,0.0,06:30:00,2019-06-26
3_2019-06-26 09:45:00,3,0.0,0.0,0.0,0.0,0.0,09:45:00,2019-06-26
3_2019-06-26 23:15:00,3,0.0,0.0,0.0,0.0,0.0,23:15:00,2019-06-26
3_2019-06-26 02:15:00,3,0.0,0.0,0.0,0.0,0.0,02:15:00,2019-06-26
3_2019-06-26 09:30:00,3,0.0,0.0,0.0,0.0,0.0,09:30:00,2019-06-26
3_2019-06-26 00:45:00,3,0.0,0.0,0.0,0.0,0.0,00:45:00,2019-06-26
3_2019-06-26 08:15:00,3,0.0,0.0,0.0,0.0,0.0,08:15:00,2019-06-26
3_2019-06-26 04:15:00,3,0.0,0.0,0.0,0.0,0.0,04:15:00,2019-06-26
3_2019-06-26 23:00:00,3,0.0,0.0,0.0,0.0,0.0,23:00:00,2019-06-26
3_2019-06-26 16:30:00,3,0.0,0.0,0.0,0.0,0.0,16:30:00,2019-06-26
3_2019-06-26 15:45:00,3,0.0,0.0,0.0,0.0,0.0,15:45:00,2019-06-26
3_2019-06-26 13:00:00,3,0.0,0.0,0.0,0.0,0.0,13:00:00,2019-06-26
3_2019-06-26 09:15:00,3,0.0,0.0,0.0,0.0,0.0,09:15:00,2019-06-26
3_2019-06-26 04:45:00,3,0.0,0.0,0.0,0.0,0.0,04:45:00,2019-06-26
3_2019-06-26 19:00:00,3,0.0,0.0,0.0,0.0,0.0,19:00:00,2019-06-26
3_2019-06-26 03:15:00,3,0.0,0.0,0.0,0.0,0.0,03:15:00,2019-06-26
3_2019-06-26 06:15:00,3,0.0,0.0,0.0,0.0,0.0,06:15:00,2019-06-26
3_2019-06-26 13:30:00,3,0.0,0.0,0.0,0.0,0.0,13:30:00,2019-06-26
3_2019-06-26 03:00:00,3,0.0,0.0,0.0,0.0,0.0,03:00:00,2019-06-26
3_2019-06-26 19:45:00,3,0.0,0.0,0.0,0.0,0.0,19:45:00,2019-06-26
3_2019-06-26 12:15:00,3,0.0,0.0,0.0,0.0,0.0,12:15:00,2019-06-26
3_2019-06-26 04:30:00,3,0.0,0.0,0.0,0.0,0.0,04:30:00,2019-06-26
3_2019-06-26 21:00:00,3,0.0,0.0,0.0,0.0,0.0,21:00:00,2019-06-26
3_2019-06-26 17:45:00,3,0.0,0.0,0.0,0.0,0.0,17:45:00,2019-06-26
3_2019-06-26 02:30:00,3,0.0,0.0,0.0,0.0,0.0,02:30:00,2019-06-26
3_2019-06-26 20:00:00,3,0.0,0.0,0.0,0.0,0.0,20:00:00,2019-06-26
3_2019-06-26 19:15:00,3,0.0,0.0,0.0,0.0,0.0,19:15:00,2019-06-26
3_2019-06-26 05:00:00,3,0.0,0.0,0.0,0.0,0.0,05:00:00,2019-06-26
3_2019-06-26 17:15:00,3,0.0,0.0,0.0,0.0,0.0,17:15:00,2019-06-26
3_2019-06-26 07:30:00,3,0.0,0.0,0.0,0.0,0.0,07:30:00,2019-06-26
3_2019-06-26 18:45:00,3,0.0,0.0,0.0,0.0,0.0,18:45:00,2019-06-26
3_2019-06-26 15:15:00,3,0.0,0.0,0.0,0.0,0.0,15:15:00,2019-06-26
3_2019-06-26 10:45:00,3,0.0,0.0,0.0,0.0,0.0,10:45:00,2019-06-26
3_2019-06-26 17:00:00,3,0.0,0.0,0.0,0.0,0.0,17:00:00,2019-06-26
3_2019-06-26 22:00:00,3,0.0,0.0,0.0,0.0,0.0,22:00:00,2019-06-26
3_2019-06-26 06:45:00,3,0.0,0.0,0.0,0.0,0.0,06:45:00,2019-06-26
3_2019-06-26 12:45:00,3,0.0,0.0,0.0,0.0,0.0,12:45:00,2019-06-26
3_2019-06-26 00:00:00,3,0.0,0.0,0.0,0.0,0.0,00:00:00,2019-06-26
3_2019-06-26 06:00:00,3,0.0,0.0,0.0,0.0,0.0,06:00:00,2019-06-26
3_2019-06-26 22:15:00,3,0.0,0.0,0.0,0.0,0.0,22:15:00,2019-06-26
3_2019-06-26 22:45:00,3,0.0,0.0,0.0,0.0,0.0,22:45:00,2019-06-26
3_2019-06-26 18:00:00,3,0.0,0.0,0.0,0.0,0.0,18:00:00,2019-06-26
3_2019-06-26 02:00:00,3,0.0,0.0,0.0,0.0,0.0,02:00:00,2019-06-26
3_2019-06-26 07:45:00,3,0.0,0.0,0.0,0.0,0.0,07:45:00,2019-06-26
3_2019-06-26 01:45:00,3,0.0,0.0,0.0,0.0,0.0,01:45:00,2019-06-26
3_2019-06-26 09:00:00,3,0.0,0.0,0.0,0.0,0.0,09:00:00,2019-06-26
3_2019-06-26 21:45:00,3,0.0,0.0,0.0,0.0,0.0,21:45:00,2019-06-26
3_2019-06-26 00:15:00,3,0.0,0.0,0.0,0.0,0.0,00:15:00,2019-06-26
3_2019-06-26 22:30:00,3,0.0,0.0,0.0,0.0,0.0,22:30:00,2019-06-26
3_2019-06-26 17:30:00,3,0.0,0.0,0.0,0.0,0.0,17:30:00,2019-06-26
3_2019-06-26 10:30:00,3,0.0,0.0,0.0,0.0,0.0,10:30:00,2019-06-26
3_2019-06-26 11:30:00,3,0.0,0.0,0.0,0.0,0.0,11:30:00,2019-06-26
3_2019-06-26 14:00:00,3,0.0,0.0,0.0,0.0,0.0,14:00:00,2019-06-26
3_2019-06-26 21:30:00,3,0.0,0.0,0.0,0.0,0.0,21:30:00,2019-06-26
3_2019-06-26 04:00:00,3,0.0,0.0,0.0,0.0,0.0,04:00:00,2019-06-26
3_2019-06-26 10:15:00,3,0.0,0.0,0.0,0.0,0.0,10:15:00,2019-06-26
3_2019-06-26 00:30:00,3,0.0,0.0,0.0,0.0,0.0,00:30:00,2019-06-26
3_2019-06-26 08:00:00,3,0.0,0.0,0.0,0.0,0.0,08:00:00,2019-06-26
3_2019-06-26 14:30:00,3,0.0,0.0,0.0,0.0,0.0,14:30:00,2019-06-26
3_2019-06-26 20:45:00,3,0.0,0.0,0.0,0.0,0.0,20:45:00,2019-06-26
3_2019-06-26 16:45:00,3,0.0,0.0,0.0,0.0,0.0,16:45:00,2019-06-26
3_2019-06-26 20:30:00,3,0.0,0.0,0.0,0.0,0.0,20:30:00,2019-06-26
3_2019-06-26 15:00:00,3,0.0,0.0,0.0,0.0,0.0,15:00:00,2019-06-26
3_2019-06-26 14:45:00,3,0.0,0.0,0.0,0.0,0.0,14:45:00,2019-06-26
3_2019-06-27 08:15:00,3,0.0,0.0,0.0,0.0,0.0,08:15:00,2019-06-27
3_2019-06-27 19:00:00,3,0.0,0.0,0.0,0.0,0.0,19:00:00,2019-06-27
3_2019-06-27 23:30:00,3,0.0,0.0,0.0,0.0,0.0,23:30:00,2019-06-27
3_2019-06-27 21:45:00,3,0.0,0.0,0.0,0.0,0.0,21:45:00,2019-06-27
3_2019-06-27 20:45:00,3,0.0,0.0,0.0,0.0,0.0,20:45:00,2019-06-27
3_2019-06-27 04:00:00,3,0.0,0.0,0.0,0.0,0.0,04:00:00,2019-06-27
3_2019-06-27 16:00:00,3,0.0,0.0,0.0,0.0,0.0,16:00:00,2019-06-27
3_2019-06-27 18:30:00,3,0.0,0.0,0.0,0.0,0.0,18:30:00,2019-06-27
3_2019-06-27 22:15:00,3,0.0,0.0,0.0,0.0,0.0,22:15:00,2019-06-27
3_2019-06-27 07:15:00,3,0.0,0.0,0.0,0.0,0.0,07:15:00,2019-06-27
3_2019-06-27 00:00:00,3,0.0,0.0,0.0,0.0,0.0,00:00:00,2019-06-27
3_2019-06-27 21:30:00,3,0.0,0.0,0.0,0.0,0.0,21:30:00,2019-06-27
3_2019-06-27 10:15:00,3,0.0,0.0,0.0,0.0,0.0,10:15:00,2019-06-27
