id,geometry
88a8a078e1fffff,"POLYGON((-43.1749623003649 -22.9722143015277, -43.1707920665155 -22.9692139925801, -43.1717053261087 -22.9645410963135, -43.1767887474731 -22.9628685424832, -43.1809589509481 -22.965868919042, -43.180045763445 -22.9705417818083, -43.1749623003649 -22.9722143015277))"
88a8a07b5bfffff,"POLYGON((-43.143268770721 -23.0612903161806, -43.1390980118193 -23.0582923868896, -43.1400116530635 -23.0536244495271, -43.145095981272 -23.0519544746552, -43.1492667102756 -23.0549524716554, -43.1483531409807 -23.0596203758068, -43.143268770721 -23.0612903161806))"
88a8a02925fffff,"POLYGON((-43.5081691515786 -22.8971715547139, -43.5039989147066 -22.8941776033303, -43.5049093725484 -22.8894993613974, -43.5099899935153 -22.8878151075917, -43.5141601949295 -22.890809127168, -43.5132498108464 -22.8954873323458, -43.5081691515786 -22.8971715547139))"
88a8a07899fffff,"POLYGON((-43.2207118601413 -22.9571548295989, -43.2165416407493 -22.9541552169888, -43.2174545123206 -22.9494813188866, -43.2225375309766 -22.9478070673275, -43.2267077192961 -22.9508067476181, -43.2257949200438 -22.9554806117757, -43.2207118601413 -22.9571548295989))"
88a8a075d1fffff,"POLYGON((-43.4542429506891 -22.9544036604542, -43.450072398781 -22.9514103227489, -43.4509833788882 -22.9467353637839, -43.4560648374151 -22.9450537787453, -43.4602353546824 -22.9480471846321, -43.4593244480754 -22.9527221073643, -43.4542429506891 -22.9544036604542))"
88a8a029e1fffff,"POLYGON((-43.559883486716 -22.875641742942, -43.555713339242 -22.8726484226584, -43.5566233427562 -22.8679688364184, -43.5617034197421 -22.8662826077119, -43.5658735309716 -22.8692759962619, -43.5649636014713 -22.8739555452405, -43.559883486716 -22.875641742942))"
88a8a06723fffff,"POLYGON((-43.3938967885688 -22.8737380680744, -43.3897268448655 -22.8707401389556, -43.3906381995567 -22.8660610626531, -43.395719424786 -22.8643799510861, -43.3998893347787 -22.8673779481018, -43.3989780532645 -22.8720569887761, -43.3938967885688 -22.8737380680744))"
88a8a02135fffff,"POLYGON((-43.6817369525238 -22.9576753387777, -43.6775661687236 -22.9546883775671, -43.67847528653 -22.9500127813735, -43.6835551135035 -22.9483241848442, -43.6877258591908 -22.9513112147474, -43.6868168160293 -22.9559867724759, -43.6817369525238 -22.9576753387777))"
88a8a07611fffff,"POLYGON((-43.4993559425697 -23.04001172284, -43.4951847747291 -23.0370227613405, -43.4960955099502 -23.0323522629969, -43.5011773392759 -23.0306707628255, -43.5053484717773 -23.0336597927636, -43.5044378103038 -23.038330254423, -43.4993559425697 -23.04001172284))"
88a8a075c3fffff,"POLYGON((-43.4389981662196 -22.9594471945458, -43.4348275998351 -22.9564536235646, -43.4357387113098 -22.9517789939711, -43.4408203157563 -22.9500979714313, -43.4449908477323 -22.95309161057, -43.444079809682 -22.9577662040794, -43.4389981662196 -22.9594471945458))"
88a8a0635bfffff,"POLYGON((-43.2920007742918 -22.9817586389555, -43.2878302714158 -22.9787618639331, -43.2887426053595 -22.9740890085094, -43.2938253695047 -22.9724129627442, -43.2979958402158 -22.9754098056463, -43.2970835789584 -22.9800826264224, -43.2920007742918 -22.9817586389555))"
88a8a06557fffff,"POLYGON((-43.4053567273474 -22.8392983503267, -43.4011869946029 -22.8362994816558, -43.4020982068242 -22.8316185116156, -43.4071790785749 -22.8299364459701, -43.4113487774375 -22.8329353824969, -43.410437638443 -22.8376163168019, -43.4053567273474 -22.8392983503267))"
88a8a06141fffff,"POLYGON((-43.2386990004726 -22.9381085835484, -43.2345288745716 -22.9351087678942, -43.2354415743759 -22.9304337683999, -43.2405243276871 -22.9287586186651, -43.2446944222425 -22.9317585020026, -43.2437817948441 -22.93643346738, -43.2386990004726 -22.9381085835484))"
88a8a02851fffff,"POLYGON((-43.6256995180675 -22.9281812571816, -43.6215289682087 -22.925191668201, -43.6224385061486 -22.920514676089, -43.627518519602 -22.9188273108594, -43.631689032206 -22.9218169683521, -43.630779568623 -22.926493922551, -43.6256995180675 -22.9281812571816))"
88a8a06455fffff,"POLYGON((-43.4641193801722 -22.8548661486068, -43.4599494712126 -22.8518694495355, -43.4608602278316 -22.8471890954307, -43.4659408198949 -22.8455054767019, -43.4701106940738 -22.8485022437881, -43.4692000109817 -22.8531825615767, -43.4641193801722 -22.8548661486068))"
88a8a0673bfffff,"POLYGON((-43.4183915114213 -22.87001002459, -43.41422155967 -22.8670126281308, -43.4151327101433 -22.8623332585831, -43.4202137390797 -22.8606513213516, -43.4243836567468 -22.8636487857542, -43.4234725795733 -22.8683281194334, -43.4183915114213 -22.87001002459))"
88a8a06021fffff,"POLYGON((-43.281184712332 -22.9153506466373, -43.2770146641377 -22.9123511597805, -43.277926989584 -22.9076747624443, -43.2830092906201 -22.9059978864819, -43.2871793068215 -22.9089974410701, -43.2862670539915 -22.9136738038776, -43.281184712332 -22.9153506466373))"
88a8a02b6bfffff,"POLYGON((-43.5500225991663 -22.9751571144936, -43.5458518062644 -22.9721671661452, -43.5467620335467 -22.9674929755565, -43.5518429797551 -22.9658087704788, -43.5560137365516 -22.9687987872584, -43.5551035832568 -22.9734729406729, -43.5500225991663 -22.9751571144936))"
88a8a06f45fffff,"POLYGON((-43.2486106836013 -22.8385572633877, -43.2444411950914 -22.8355541069456, -43.2453536720298 -22.8308737076785, -43.2504355650563 -22.8291964990341, -43.2546050220788 -22.8321997229902, -43.253692617574 -22.8368800880652, -43.2486106836013 -22.8385572633877))"
88a8a0688dfffff,"POLYGON((-43.1865887500235 -22.8152194723511, -43.1824195265086 -22.8122137932193, -43.1833324670541 -22.8075323920871, -43.1884145590129 -22.8058567036513, -43.1925837519907 -22.8088624501184, -43.1916708835586 -22.8135438176744, -43.1865887500235 -22.8152194723511))"
88a8a06367fffff,"POLYGON((-43.2364802693676 -22.9738239710015, -43.2323099122737 -22.970825393776, -43.2332226813437 -22.9661523323741, -43.2383057351164 -22.9644778822886, -43.242476060895 -22.9674765272597, -43.2415633642279 -22.972149554559, -43.2364802693676 -22.9738239710015))"
88a8a02e4bfffff,"POLYGON((-43.7851405534016 -22.9145131474916, -43.7809700009155 -22.9115274554901, -43.781878199035 -22.9068491901618, -43.7869568745002 -22.9051566563033, -43.7911273873024 -22.9081424171504, -43.7902192643349 -22.9128206429989, -43.7851405534016 -22.9145131474916))"
88a8a06e25fffff,"POLYGON((-43.2910890623525 -22.8157720833828, -43.2869196525969 -22.8127692545086, -43.2878317550713 -22.8080874633307, -43.2929131946695 -22.8064085356208, -43.297082572291 -22.8094114320564, -43.2961705424602 -22.814093188629, -43.2910890623525 -22.8157720833828))"
88a8a02943fffff,"POLYGON((-43.5457023648734 -22.9241070498901, -43.5415319122399 -22.9211151124987, -43.5424421015866 -22.9164381845105, -43.5475226696247 -22.9147532310291, -43.5516930862245 -22.917745236747, -43.5507829708317 -22.9224221276083, -43.5457023648734 -22.9241070498901))"
88a8a02a49fffff,"POLYGON((-43.6305586153806 -23.0009055065677, -43.6263875828938 -22.9979187229456, -43.6272971852326 -22.9932456370627, -43.6323777456715 -22.9915593727558, -43.6365487408208 -22.9945462250355, -43.6356392128804 -22.999219272953, -43.6305586153806 -23.0009055065677))"
88a8a0746dfffff,"POLYGON((-43.4280640814141 -23.0155210356514, -43.4238931595158 -23.0125292169036, -43.4248044406219 -23.0078576593368, -43.4298865702556 -23.0061779564905, -43.4340574579062 -23.0091698434758, -43.4331462501824 -23.0138413650583, -43.4280640814141 -23.0155210356514))"
88a8a069bbfffff,"POLYGON((-43.1365598986552 -22.7791367350017, -43.1323910091555 -22.7761284047403, -43.1333042973034 -22.7714452748605, -43.1383864031117 -22.7697705083044, -43.1425552628425 -22.7727789057233, -43.1416420465457 -22.7774620025294, -43.1365598986552 -22.7791367350017))"
88a8a02e61fffff,"POLYGON((-43.7541303301221 -22.9029661065778, -43.7499598666345 -22.8999791329879, -43.7508683060437 -22.8953003483727, -43.7559471339579 -22.8936085765104, -43.7601175582356 -22.896595618854, -43.7592091938207 -22.9012743642947, -43.7541303301221 -22.9029661065778))"
88a8a076bbfffff,"POLYGON((-43.5287877730893 -22.9865652882152, -43.5246169262107 -22.9835751743642, -43.5255273438422 -22.9789016768514, -43.5306085344808 -22.9772183301451, -43.5347793455769 -22.9802085124015, -43.5338690018286 -22.9848819729472, -43.5287877730893 -22.9865652882152))"
88a8a062b3fffff,"POLYGON((-43.3731836752832 -22.9068464325155, -43.3690135425531 -22.9038491432419, -43.3699251127485 -22.8991719278689, -43.3750067426057 -22.8974920371882, -43.379176841938 -22.9004893943765, -43.3782653448226 -22.9051665743193, -43.3731836752832 -22.9068464325155))"
88a8a02a6bfffff,"POLYGON((-43.614784315572 -22.9842834962179, -43.6106134050109 -22.9812956662444, -43.6115231133971 -22.9766217377817, -43.6166036580411 -22.9749356770908, -43.6207745315074 -22.9779235756562, -43.6198648974363 -22.9825974663091, -43.614784315572 -22.9842834962179))"
88a8a071b5fffff,"POLYGON((-43.274014694503 -23.0008011395612, -43.2698440956782 -22.9978045681715, -43.2707566019089 -22.9931328146181, -43.2758396343767 -22.9914576669181, -43.2800102013095 -22.9944543061842, -43.2790977676783 -22.9991260252624, -43.274014694503 -23.0008011395612))"
88a8a06e0dfffff,"POLYGON((-43.3161060746512 -22.8337843971202, -43.3119365068966 -22.8307828997612, -43.3128484335544 -22.8261019770117, -43.3179298552042 -22.8244225864651, -43.3220993904406 -22.8274241514748, -43.3211875365573 -22.8321050393689, -43.3161060746512 -22.8337843971202))"
88a8a07453fffff,"POLYGON((-43.4830544765388 -23.0017066878844, -43.4788835793217 -22.9987158724205, -43.4797943925471 -22.9940433613321, -43.4848760293447 -22.9923617022168, -43.4890468914758 -22.9953525860132, -43.488136151907 -23.0000250605808, -43.4830544765388 -23.0017066878844))"
88a8a039d9fffff,"POLYGON((-43.6098579850513 -23.0339933849064, -43.6056867509634 -23.0310072478734, -43.6065965713419 -23.0263360242437, -43.6116775515179 -23.0246509754, -43.6158487485803 -23.0276371811051, -43.6149390025039 -23.0323083669703, -43.6098579850513 -23.0339933849064))"
88a8a068dbfffff,"POLYGON((-43.223594157499 -22.8205350001824, -43.2194248312792 -22.8175305142384, -43.2203374830871 -22.8128492479592, -43.2254193888239 -22.8111725015543, -43.2295886839404 -22.8141770549234, -43.2286761044352 -22.8188582872608, -43.223594157499 -22.8205350001824))"
88a8a06ac7fffff,"POLYGON((-43.2126415892922 -22.876688561995, -43.208471913769 -22.8736858106235, -43.2093847341609 -22.8690076067165, -43.2144671578279 -22.8673321880168, -43.2186368024098 -22.8703350068985, -43.2177240542777 -22.8750131769581, -43.2126415892922 -22.876688561995))"
88a8a074adfffff,"POLYGON((-43.4694872962171 -22.9493584388032, -43.4653167593766 -22.9463653344055, -43.4662276079946 -22.9416900464116, -43.4713089198887 -22.9400078991857, -43.4754794218561 -22.9430010717889, -43.4745686468141 -22.9476763234011, -43.4694872962171 -22.9493584388032))"
88a8a0291bfffff,"POLYGON((-43.5696643340253 -22.8986558389008, -43.5654940260707 -22.8956636281956, -43.5664039823695 -22.8909852444175, -43.5714841725661 -22.8892991086929, -43.5756544441243 -22.8922913877298, -43.5747445618939 -22.8969697341481, -43.5696643340253 -22.8986558389008))"
88a8a06195fffff,"POLYGON((-43.2921313373944 -22.8592187553601, -43.2879616404762 -22.8562175285966, -43.2888737970067 -22.8515380664037, -43.2939555778083 -22.8498598655875, -43.298125242572 -22.8528611599988, -43.2972131587003 -22.857540587567, -43.2921313373944 -22.8592187553601))"
88a8a078ebfffff,"POLYGON((-43.1842160235835 -22.9735417910448, -43.180045763445 -22.9705417818083, -43.1809589509481 -22.965868919042, -43.1860423264641 -22.9641960990915, -43.1902125560865 -22.9671961759613, -43.1892994407208 -22.9718690051366, -43.1842160235835 -22.9735417910448))"
88a8a078d3fffff,"POLYGON((-43.2239692793657 -22.9648275714363, -43.2197990036394 -22.9618283264125, -43.2207118601413 -22.9571548295989, -43.2257949200438 -22.9554806117757, -43.2299651646469 -22.9584799245014, -43.2290523804824 -22.9631533873368, -43.2239692793657 -22.9648275714363))"
88a8a07619fffff,"POLYGON((-43.5026164448582 -23.0476704086454, -43.4984452229698 -23.0446818183039, -43.4993559425697 -23.04001172284, -43.5044378103038 -23.038330254423, -43.5086089968022 -23.0413189132242, -43.5076983509681 -23.0459889719712, -43.5026164448582 -23.0476704086454))"
88a8a06e1bfffff,"POLYGON((-43.3525869181124 -22.817343415921, -43.3484174033373 -22.8143423141474, -43.3493290116387 -22.8096603675638, -43.3544100617717 -22.8079795579537, -43.358579543473 -22.8109807274254, -43.3576680081269 -22.8156626387976, -43.3525869181124 -22.817343415921))"
88a8a0759dfffff,"POLYGON((-43.4477238770406 -22.939066296002, -43.4435534340213 -22.9360722192351, -43.4444644451651 -22.9313964573426, -43.4495458258761 -22.9297148083722, -43.4537162343557 -22.9327089532776, -43.4528052966757 -22.9373846790033, -43.4477238770406 -22.939066296002))"
88a8a0605dfffff,"POLYGON((-43.3187163358365 -22.9423360105166, -43.3145460502182 -22.9393385277685, -43.31545811193 -22.9346634373558, -43.3205403864593 -22.9329858645816, -43.3247106395083 -22.9359834151932, -43.3237986506091 -22.9406584707039, -43.3187163358365 -22.9423360105166))"
88a8a06519fffff,"POLYGON((-43.4113487774375 -22.8329353824969, -43.4071790785749 -22.8299364459701, -43.4080902330077 -22.8252551117894, -43.4131710130591 -22.8235727499173, -43.417340677949 -22.8265717543009, -43.4164295967719 -22.8312530526883, -43.4113487774375 -22.8329353824969))"
88a8a06697fffff,"POLYGON((-43.5343335985321 -22.8359604324386, -43.5301637368621 -22.8329649644502, -43.5310738928094 -22.8282833393386, -43.5361538365622 -22.8265972192091, -43.540323662382 -22.8295927553313, -43.5394135803109 -22.8342743434377, -43.5343335985321 -22.8359604324386))"
88a8a066e9fffff,"POLYGON((-43.4983900233092 -22.8741526643652, -43.4942199484425 -22.8711576051572, -43.4951304531379 -22.866478161119, -43.5002109590077 -22.8647938129334, -43.5043809985684 -22.8677889402687, -43.503470567577 -22.8724683476508, -43.4983900233092 -22.8741526643652))"
88a8a07409fffff,"POLYGON((-43.4585563656842 -23.005440192303, -43.4543854724865 -23.0024488409681, -43.455296490867 -22.9977766230915, -43.4603783289229 -22.9960957928196, -43.4645491874082 -22.99908721244, -43.4636382425616 -23.0037593940353, -43.4585563656842 -23.005440192303))"
88a8a02ae9fffff,"POLYGON((-43.6507232966997 -22.9461140758323, -43.6465526100668 -22.9431258342833, -43.6474619674405 -22.9384497214118, -43.6525419369722 -22.9367618882378, -43.6567125859666 -22.9397501983883, -43.6558033030795 -22.9444262730999, -43.6507232966997 -22.9461140758323))"
88a8a062d7fffff,"POLYGON((-43.3862186295779 -22.9375367564329, -43.3820482767316 -22.9345409414603, -43.3829597854185 -22.9298653301234, -43.3880415738105 -22.9281855693109, -43.3922118930567 -22.9311814522847, -43.3913004575227 -22.9358570280584, -43.3862186295779 -22.9375367564329))"
88a8a069dbfffff,"POLYGON((-43.1588344828839 -22.8112269172057, -43.1546653386815 -22.8082203440292, -43.1555784952837 -22.8035388427172, -43.1606607241285 -22.8018639478719, -43.1648298382183 -22.8048705883165, -43.1639167535877 -22.8095520563267, -43.1588344828839 -22.8112269172057))"
88a8a0633bfffff,"POLYGON((-43.2697155538635 -22.9497531296096, -43.2655452983024 -22.946754581475, -43.2664577655881 -22.9420800857594, -43.2715404158808 -22.9404041725902, -43.2757106396209 -22.9434027884966, -43.2747982449012 -22.948077249789, -43.2697155538635 -22.9497531296096))"
88a8a06509fffff,"POLYGON((-43.3901137064438 -22.8443433294783, -43.3859439611247 -22.8413442287292, -43.3868553042684 -22.8366635873805, -43.3919363195917 -22.8349820823554, -43.3961060312611 -22.8379812509368, -43.3951947612685 -22.8426618566995, -43.3901137064438 -22.8443433294783))"
88a8a060c3fffff,"POLYGON((-43.351421566208 -22.8965352990298, -43.3472515326143 -22.893537041022, -43.348163264152 -22.8888593543986, -43.3532449563276 -22.8871799609861, -43.357414956857 -22.8901782868417, -43.3565032982869 -22.8948559382505, -43.351421566208 -22.8965352990298))"
88a8a0284dfffff,"POLYGON((-43.5984789943545 -22.9459669702327, -43.5943083495949 -22.9429772843466, -43.5952181371027 -22.9383013460572, -43.6002984951575 -22.9366151312895, -43.6044691030755 -22.9396048856601, -43.603559389792 -22.9442807863025, -43.5984789943545 -22.9459669702327))"
88a8a06037fffff,"POLYGON((-43.2991680548265 -22.8962890363639, -43.2949981028838 -22.8932893463102, -43.295910256023 -22.8886118507746, -43.3009922884136 -22.8869340799825, -43.3051622080905 -22.8899338377702, -43.3042501276543 -22.8946112986044, -43.2991680548265 -22.8962890363639))"
88a8a06265fffff,"POLYGON((-43.2952590141856 -22.9894274991102, -43.291088455559 -22.986431092634, -43.2920007742918 -22.9817586389555, -43.2970835789584 -22.9800826264224, -43.3012541053695 -22.9830791007996, -43.3003418593412 -22.9877515197972, -43.2952590141856 -22.9894274991102))"
88a8a02819fffff,"POLYGON((-43.6284279990595 -22.914149955198, -43.624257539414 -22.9111599268743, -43.6251670347394 -22.9064821698616, -43.6302469153547 -22.9047944790999, -43.6344173377056 -22.9077845759155, -43.6335079167474 -22.9124622949894, -43.6284279990595 -22.914149955198))"
88a8a06101fffff,"POLYGON((-43.2381795894255 -22.9164072343774, -43.2340096072106 -22.9134066164101, -43.2349222799349 -22.9087304484375, -43.2400048624875 -22.9070549325277, -43.2441748133668 -22.910055618136, -43.2432622130409 -22.9147317520015, -43.2381795894255 -22.9164072343774))"
88a8a066d3fffff,"POLYGON((-43.5441131320456 -22.8589870959767, -43.5399431092811 -22.8559927354197, -43.5408532181691 -22.8513123109929, -43.5459332759024 -22.849626284216, -43.5501032626648 -22.8526207129726, -43.5491932277076 -22.8573011002951, -43.5441131320456 -22.8589870959767))"
