primary_key,id_reservatorio,nome_reservatorio,data_particao,horario,altura_agua
1_2022-03-02_18:05:54+00,1,Bandeira,2022-03-02,18:05:54,1.951
1_2022-03-02_16:02:29+00,1,Bandeira,2022-03-02,16:02:29,1.931
1_2022-03-02_14:01:51+00,1,Bandeira,2022-03-02,14:01:51,1.912
1_2022-03-02_12:01:34+00,1,Bandeira,2022-03-02,12:01:34,1.886
1_2022-03-02_10:01:26+00,1,Bandeira,2022-03-02,10:01:26,1.863
1_2022-03-02_08:03:48+00,1,Bandeira,2022-03-02,08:03:48,1.838
1_2022-03-02_06:01:16+00,1,Bandeira,2022-03-02,06:01:16,1.801
1_2022-03-02_04:02:36+00,1,Bandeira,2022-03-02,04:02:36,1.769
1_2022-03-02_02:01:21+00,1,Bandeira,2022-03-02,02:01:21,1.732
1_2022-03-02_00:07:03+00,1,Bandeira,2022-03-02,00:07:03,1.701
1_2022-03-01_22:01:19+00,1,Bandeira,2022-03-01,22:01:19,1.664
1_2022-03-01_20:01:11+00,1,Bandeira,2022-03-01,20:01:11,1.62
2_2022-03-31_22:01:43+00,2,Niteroi,2022-03-31,22:01:43,
2_2022-03-31_20:01:13+00,2,Niteroi,2022-03-31,20:01:13,0.63
2_2022-03-31_18:09:04+00,2,Niteroi,2022-03-31,18:09:04,0.63
2_2022-03-31_16:00:22+00,2,Niteroi,2022-03-31,16:00:22,0.62
2_2022-03-31_12:03:27+00,2,Niteroi,2022-03-31,12:03:27,0.63
2_2022-03-31_10:06:19+00,2,Niteroi,2022-03-31,10:06:19,0.61
2_2022-03-31_08:04:38+00,2,Niteroi,2022-03-31,08:04:38,0.62
2_2022-03-31_06:00:11+00,2,Niteroi,2022-03-31,06:00:11,0.61
2_2022-03-31_04:00:03+00,2,Niteroi,2022-03-31,04:00:03,0.51
2_2022-03-31_02:00:04+00,2,Niteroi,2022-03-31,02:00:04,0.65
2_2022-03-31_00:00:15+00,2,Niteroi,2022-03-31,00:00:15,0.64
2_2022-03-30_22:00:02+00,2,Niteroi,2022-03-30,22:00:02,0.64
2_2022-03-30_20:00:03+00,2,Niteroi,2022-03-30,20:00:03,0.65
2_2022-03-30_18:00:34+00,2,Niteroi,2022-03-30,18:00:34,0.64
2_2022-03-30_16:00:09+00,2,Niteroi,2022-03-30,16:00:09,0.62
2_2022-03-30_14:01:05+00,2,Niteroi,2022-03-30,14:01:05,0.67
2_2022-03-30_11:59:19+00,2,Niteroi,2022-03-30,11:59:19,0.65
2_2022-03-30_09:59:19+00,2,Niteroi,2022-03-30,09:59:19,0.58
2_2022-03-30_06:08:14+00,2,Niteroi,2022-03-30,06:08:14,0.46
2_2022-03-30_04:00:02+00,2,Niteroi,2022-03-30,04:00:02,0.45
2_2022-03-30_02:00:07+00,2,Niteroi,2022-03-30,02:00:07,0.46
2_2022-03-30_00:00:03+00,2,Niteroi,2022-03-30,00:00:03,0.45
2_2022-03-29_22:22:42+00,2,Niteroi,2022-03-29,22:22:42,0.44
2_2022-03-29_20:00:51+00,2,Niteroi,2022-03-29,20:00:51,0.48
2_2022-03-29_18:08:16+00,2,Niteroi,2022-03-29,18:08:16,0.47
2_2022-03-29_16:00:17+00,2,Niteroi,2022-03-29,16:00:17,0.49
2_2022-03-29_14:02:01+00,2,Niteroi,2022-03-29,14:02:01,0.49
2_2022-03-29_12:00:13+00,2,Niteroi,2022-03-29,12:00:13,0.48
2_2022-03-29_10:10:42+00,2,Niteroi,2022-03-29,10:10:42,0.47
2_2022-03-29_08:30:26+00,2,Niteroi,2022-03-29,08:30:26,0.46
2_2022-03-29_06:00:48+00,2,Niteroi,2022-03-29,06:00:48,0.45
2_2022-03-29_04:00:16+00,2,Niteroi,2022-03-29,04:00:16,0.46
2_2022-03-29_02:00:03+00,2,Niteroi,2022-03-29,02:00:03,0.46
2_2022-03-29_00:00:02+00,2,Niteroi,2022-03-29,00:00:02,0.46
2_2022-03-28_22:00:06+00,2,Niteroi,2022-03-28,22:00:06,0.48
2_2022-03-28_20:00:02+00,2,Niteroi,2022-03-28,20:00:02,0.47
2_2022-03-28_18:07:15+00,2,Niteroi,2022-03-28,18:07:15,0.47
2_2022-03-28_16:00:02+00,2,Niteroi,2022-03-28,16:00:02,0.48
2_2022-03-28_14:28:29+00,2,Niteroi,2022-03-28,14:28:29,0.47
2_2022-03-28_13:59:57+00,2,Niteroi,2022-03-28,13:59:57,0.48
2_2022-03-28_12:00:34+00,2,Niteroi,2022-03-28,12:00:34,0.48
2_2022-03-28_10:03:12+00,2,Niteroi,2022-03-28,10:03:12,0.49
2_2022-03-28_08:02:41+00,2,Niteroi,2022-03-28,08:02:41,0.47
2_2022-03-28_06:00:04+00,2,Niteroi,2022-03-28,06:00:04,0.47
2_2022-03-28_04:02:10+00,2,Niteroi,2022-03-28,04:02:10,0.46
2_2022-03-28_01:59:12+00,2,Niteroi,2022-03-28,01:59:12,0.44
2_2022-03-28_00:04:45+00,2,Niteroi,2022-03-28,00:04:45,0.43
2_2022-03-27_19:59:45+00,2,Niteroi,2022-03-27,19:59:45,0.41
2_2022-03-27_18:01:42+00,2,Niteroi,2022-03-27,18:01:42,0.42
2_2022-03-27_16:00:35+00,2,Niteroi,2022-03-27,16:00:35,0.47
2_2022-03-27_14:00:17+00,2,Niteroi,2022-03-27,14:00:17,0.48
2_2022-03-27_12:03:37+00,2,Niteroi,2022-03-27,12:03:37,0.5
2_2022-03-27_10:00:52+00,2,Niteroi,2022-03-27,10:00:52,0.51
2_2022-03-27_08:11:14+00,2,Niteroi,2022-03-27,08:11:14,0.5
2_2022-03-27_05:59:56+00,2,Niteroi,2022-03-27,05:59:56,0.51
2_2022-03-27_03:59:46+00,2,Niteroi,2022-03-27,03:59:46,0.51
2_2022-03-27_01:59:51+00,2,Niteroi,2022-03-27,01:59:51,0.5
2_2022-03-26_23:59:46+00,2,Niteroi,2022-03-26,23:59:46,0.5
2_2022-03-26_21:59:47+00,2,Niteroi,2022-03-26,21:59:47,0.51
2_2022-03-26_19:59:54+00,2,Niteroi,2022-03-26,19:59:54,0.53
2_2022-03-26_17:59:48+00,2,Niteroi,2022-03-26,17:59:48,0.53
2_2022-03-26_16:00:06+00,2,Niteroi,2022-03-26,16:00:06,0.53
2_2022-03-26_12:00:01+00,2,Niteroi,2022-03-26,12:00:01,0.55
2_2022-03-26_10:00:45+00,2,Niteroi,2022-03-26,10:00:45,0.55
2_2022-03-26_07:59:50+00,2,Niteroi,2022-03-26,07:59:50,0.46
2_2022-03-26_05:59:49+00,2,Niteroi,2022-03-26,05:59:49,0.52
2_2022-03-26_03:59:49+00,2,Niteroi,2022-03-26,03:59:49,0.44
2_2022-03-26_01:59:52+00,2,Niteroi,2022-03-26,01:59:52,0.21
2_2022-03-26_00:02:04+00,2,Niteroi,2022-03-26,00:02:04,0.53
2_2022-03-25_21:59:47+00,2,Niteroi,2022-03-25,21:59:47,0.51
2_2022-03-25_20:00:09+00,2,Niteroi,2022-03-25,20:00:09,0.49
2_2022-03-25_18:17:41+00,2,Niteroi,2022-03-25,18:17:41,0.51
2_2022-03-25_15:59:28+00,2,Niteroi,2022-03-25,15:59:28,0.43
2_2022-03-25_12:00:47+00,2,Niteroi,2022-03-25,12:00:47,0.55
2_2022-03-25_10:07:16+00,2,Niteroi,2022-03-25,10:07:16,0.56
2_2022-03-25_08:12:29+00,2,Niteroi,2022-03-25,08:12:29,0.55
2_2022-03-25_05:59:45+00,2,Niteroi,2022-03-25,05:59:45,0.27
2_2022-03-25_03:59:47+00,2,Niteroi,2022-03-25,03:59:47,0.44
2_2022-03-25_01:59:46+00,2,Niteroi,2022-03-25,01:59:46,0.4
2_2022-03-25_00:00:00+00,2,Niteroi,2022-03-25,00:00:00,0.41
2_2022-03-24_22:00:11+00,2,Niteroi,2022-03-24,22:00:11,0.55
2_2022-03-24_19:59:47+00,2,Niteroi,2022-03-24,19:59:47,0.54
2_2022-03-24_18:00:00+00,2,Niteroi,2022-03-24,18:00:00,0.53
2_2022-03-24_15:59:52+00,2,Niteroi,2022-03-24,15:59:52,0.53
2_2022-03-24_13:59:47+00,2,Niteroi,2022-03-24,13:59:47,0.53
2_2022-03-24_11:59:47+00,2,Niteroi,2022-03-24,11:59:47,0.53
2_2022-03-24_09:59:51+00,2,Niteroi,2022-03-24,09:59:51,0.52
2_2022-03-24_07:59:47+00,2,Niteroi,2022-03-24,07:59:47,0.52
2_2022-03-24_06:00:18+00,2,Niteroi,2022-03-24,06:00:18,0.51
2_2022-03-24_03:59:47+00,2,Niteroi,2022-03-24,03:59:47,0.4
2_2022-03-24_01:59:50+00,2,Niteroi,2022-03-24,01:59:50,0.45
2_2022-03-23_23:59:45+00,2,Niteroi,2022-03-23,23:59:45,0.4
2_2022-03-23_21:59:54+00,2,Niteroi,2022-03-23,21:59:54,0.43
2_2022-03-23_19:59:47+00,2,Niteroi,2022-03-23,19:59:47,0.42
2_2022-03-23_18:06:39+00,2,Niteroi,2022-03-23,18:06:39,0.46
2_2022-03-23_16:09:38+00,2,Niteroi,2022-03-23,16:09:38,0.43
2_2022-03-23_12:02:42+00,2,Niteroi,2022-03-23,12:02:42,0.47
2_2022-03-23_10:03:11+00,2,Niteroi,2022-03-23,10:03:11,0.45
2_2022-03-23_08:03:55+00,2,Niteroi,2022-03-23,08:03:55,0.47
2_2022-03-23_06:02:49+00,2,Niteroi,2022-03-23,06:02:49,0.43
2_2022-03-23_03:59:45+00,2,Niteroi,2022-03-23,03:59:45,0.51
2_2022-03-23_01:59:55+00,2,Niteroi,2022-03-23,01:59:55,0.51
2_2022-03-22_23:59:51+00,2,Niteroi,2022-03-22,23:59:51,0.5
2_2022-03-22_22:02:48+00,2,Niteroi,2022-03-22,22:02:48,0.5
2_2022-03-22_20:00:15+00,2,Niteroi,2022-03-22,20:00:15,0.52
2_2022-03-22_18:02:35+00,2,Niteroi,2022-03-22,18:02:35,0.51
2_2022-03-22_16:00:16+00,2,Niteroi,2022-03-22,16:00:16,0.52
2_2022-03-22_14:00:04+00,2,Niteroi,2022-03-22,14:00:04,0.51
2_2022-03-22_12:00:24+00,2,Niteroi,2022-03-22,12:00:24,0.51
2_2022-03-22_09:59:56+00,2,Niteroi,2022-03-22,09:59:56,0.51
2_2022-03-22_05:59:46+00,2,Niteroi,2022-03-22,05:59:46,0.63
2_2022-03-22_04:00:10+00,2,Niteroi,2022-03-22,04:00:10,0.67
2_2022-03-22_01:59:46+00,2,Niteroi,2022-03-22,01:59:46,0.72
2_2022-03-21_23:59:48+00,2,Niteroi,2022-03-21,23:59:48,0.75
2_2022-03-21_21:59:57+00,2,Niteroi,2022-03-21,21:59:57,0.79
2_2022-03-21_19:59:51+00,2,Niteroi,2022-03-21,19:59:51,0.77
2_2022-03-21_18:06:18+00,2,Niteroi,2022-03-21,18:06:18,0.75
2_2022-03-21_16:00:02+00,2,Niteroi,2022-03-21,16:00:02,0.74
2_2022-03-21_14:04:12+00,2,Niteroi,2022-03-21,14:04:12,0.73
2_2022-03-21_11:59:53+00,2,Niteroi,2022-03-21,11:59:53,0.7
2_2022-03-21_09:59:51+00,2,Niteroi,2022-03-21,09:59:51,0.71
2_2022-03-21_08:17:07+00,2,Niteroi,2022-03-21,08:17:07,0.75
2_2022-03-21_05:59:48+00,2,Niteroi,2022-03-21,05:59:48,1.21
2_2022-03-21_03:59:51+00,2,Niteroi,2022-03-21,03:59:51,2.38
2_2022-03-21_02:00:02+00,2,Niteroi,2022-03-21,02:00:02,3.4
2_2022-03-20_23:59:54+00,2,Niteroi,2022-03-20,23:59:54,4.57
2_2022-03-20_21:59:50+00,2,Niteroi,2022-03-20,21:59:50,5.75
2_2022-03-20_19:59:46+00,2,Niteroi,2022-03-20,19:59:46,6.94
2_2022-03-20_17:59:50+00,2,Niteroi,2022-03-20,17:59:50,0.55
2_2022-03-20_16:01:57+00,2,Niteroi,2022-03-20,16:01:57,0.53
2_2022-03-20_14:00:34+00,2,Niteroi,2022-03-20,14:00:34,0.54
2_2022-03-20_12:00:02+00,2,Niteroi,2022-03-20,12:00:02,0.55
2_2022-03-20_10:25:20+00,2,Niteroi,2022-03-20,10:25:20,0.56
2_2022-03-20_08:00:07+00,2,Niteroi,2022-03-20,08:00:07,0.56
2_2022-03-20_05:59:57+00,2,Niteroi,2022-03-20,05:59:57,0.54
2_2022-03-20_03:59:46+00,2,Niteroi,2022-03-20,03:59:46,
2_2022-03-20_01:59:46+00,2,Niteroi,2022-03-20,01:59:46,0.58
2_2022-03-19_23:59:46+00,2,Niteroi,2022-03-19,23:59:46,0.63
2_2022-03-19_22:00:34+00,2,Niteroi,2022-03-19,22:00:34,0.6
2_2022-03-19_19:59:48+00,2,Niteroi,2022-03-19,19:59:48,0.58
2_2022-03-19_18:07:12+00,2,Niteroi,2022-03-19,18:07:12,0.55
2_2022-03-19_16:05:34+00,2,Niteroi,2022-03-19,16:05:34,0.54
2_2022-03-19_13:59:33+00,2,Niteroi,2022-03-19,13:59:33,0.52
2_2022-03-19_12:08:40+00,2,Niteroi,2022-03-19,12:08:40,0.5
2_2022-03-19_10:09:31+00,2,Niteroi,2022-03-19,10:09:31,0.48
2_2022-03-19_08:27:04+00,2,Niteroi,2022-03-19,08:27:04,0.47
2_2022-03-19_06:00:22+00,2,Niteroi,2022-03-19,06:00:22,0.45
2_2022-03-19_04:00:01+00,2,Niteroi,2022-03-19,04:00:01,0.5
2_2022-03-19_02:00:01+00,2,Niteroi,2022-03-19,02:00:01,0.53
2_2022-03-19_00:00:26+00,2,Niteroi,2022-03-19,00:00:26,0.53
2_2022-03-18_21:59:52+00,2,Niteroi,2022-03-18,21:59:52,0.54
2_2022-03-18_19:59:46+00,2,Niteroi,2022-03-18,19:59:46,0.53
2_2022-03-18_18:00:00+00,2,Niteroi,2022-03-18,18:00:00,0.53
2_2022-03-18_15:59:47+00,2,Niteroi,2022-03-18,15:59:47,0.53
2_2022-03-18_13:59:47+00,2,Niteroi,2022-03-18,13:59:47,0.54
2_2022-03-18_12:00:43+00,2,Niteroi,2022-03-18,12:00:43,0.56
2_2022-03-18_08:02:59+00,2,Niteroi,2022-03-18,08:02:59,0.56
2_2022-03-18_05:59:47+00,2,Niteroi,2022-03-18,05:59:47,0.54
2_2022-03-18_03:59:45+00,2,Niteroi,2022-03-18,03:59:45,0.54
2_2022-03-18_01:59:46+00,2,Niteroi,2022-03-18,01:59:46,
2_2022-03-17_23:59:59+00,2,Niteroi,2022-03-17,23:59:59,0.55
2_2022-03-17_22:00:01+00,2,Niteroi,2022-03-17,22:00:01,0.55
2_2022-03-17_19:59:46+00,2,Niteroi,2022-03-17,19:59:46,0.55
2_2022-03-17_18:06:34+00,2,Niteroi,2022-03-17,18:06:34,0.55
2_2022-03-17_16:04:40+00,2,Niteroi,2022-03-17,16:04:40,0.54
2_2022-03-17_14:09:27+00,2,Niteroi,2022-03-17,14:09:27,0.53
2_2022-03-17_12:20:44+00,2,Niteroi,2022-03-17,12:20:44,0.58
2_2022-03-17_10:06:39+00,2,Niteroi,2022-03-17,10:06:39,0.4
2_2022-03-17_08:03:53+00,2,Niteroi,2022-03-17,08:03:53,0.4
2_2022-03-17_06:02:10+00,2,Niteroi,2022-03-17,06:02:10,0.4
2_2022-03-17_04:00:13+00,2,Niteroi,2022-03-17,04:00:13,0.4
2_2022-03-17_02:01:55+00,2,Niteroi,2022-03-17,02:01:55,0.4
2_2022-03-17_00:00:04+00,2,Niteroi,2022-03-17,00:00:04,0.41
2_2022-03-16_22:00:01+00,2,Niteroi,2022-03-16,22:00:01,0.41
2_2022-03-16_19:59:47+00,2,Niteroi,2022-03-16,19:59:47,0.42
2_2022-03-16_18:01:57+00,2,Niteroi,2022-03-16,18:01:57,0.42
2_2022-03-16_15:59:45+00,2,Niteroi,2022-03-16,15:59:45,0.43
2_2022-03-16_14:00:24+00,2,Niteroi,2022-03-16,14:00:24,0.42
2_2022-03-16_11:59:58+00,2,Niteroi,2022-03-16,11:59:58,0.44
2_2022-03-16_09:59:51+00,2,Niteroi,2022-03-16,09:59:51,0.44
2_2022-03-16_08:00:35+00,2,Niteroi,2022-03-16,08:00:35,0.44
2_2022-03-16_05:59:53+00,2,Niteroi,2022-03-16,05:59:53,0.43
2_2022-03-16_03:59:46+00,2,Niteroi,2022-03-16,03:59:46,0.41
2_2022-03-16_01:59:47+00,2,Niteroi,2022-03-16,01:59:47,0.43
2_2022-03-16_00:00:10+00,2,Niteroi,2022-03-16,00:00:10,0.44
2_2022-03-15_21:59:47+00,2,Niteroi,2022-03-15,21:59:47,0.41
2_2022-03-15_20:01:44+00,2,Niteroi,2022-03-15,20:01:44,0.41
2_2022-03-15_18:00:56+00,2,Niteroi,2022-03-15,18:00:56,0.43
2_2022-03-15_16:00:30+00,2,Niteroi,2022-03-15,16:00:30,0.45
2_2022-03-15_12:10:32+00,2,Niteroi,2022-03-15,12:10:32,0.48
2_2022-03-15_10:09:04+00,2,Niteroi,2022-03-15,10:09:04,0.47
2_2022-03-15_08:22:56+00,2,Niteroi,2022-03-15,08:22:56,0.45
2_2022-03-15_06:00:29+00,2,Niteroi,2022-03-15,06:00:29,0.45
2_2022-03-15_04:00:11+00,2,Niteroi,2022-03-15,04:00:11,0.46
2_2022-03-15_01:59:49+00,2,Niteroi,2022-03-15,01:59:49,0.46
2_2022-03-14_23:59:58+00,2,Niteroi,2022-03-14,23:59:58,0.47
2_2022-03-14_21:59:54+00,2,Niteroi,2022-03-14,21:59:54,0.47
2_2022-03-14_19:59:54+00,2,Niteroi,2022-03-14,19:59:54,0.48
2_2022-03-14_18:00:25+00,2,Niteroi,2022-03-14,18:00:25,0.49
2_2022-03-14_16:00:04+00,2,Niteroi,2022-03-14,16:00:04,0.5
2_2022-03-14_14:00:05+00,2,Niteroi,2022-03-14,14:00:05,0.52
2_2022-03-14_12:00:15+00,2,Niteroi,2022-03-14,12:00:15,0.54
2_2022-03-14_09:59:56+00,2,Niteroi,2022-03-14,09:59:56,0.54
2_2022-03-14_08:02:17+00,2,Niteroi,2022-03-14,08:02:17,0.54
2_2022-03-14_05:59:50+00,2,Niteroi,2022-03-14,05:59:50,0.54
2_2022-03-14_04:00:23+00,2,Niteroi,2022-03-14,04:00:23,0.52
2_2022-03-14_01:59:53+00,2,Niteroi,2022-03-14,01:59:53,0.5
2_2022-03-13_23:59:54+00,2,Niteroi,2022-03-13,23:59:54,0.49
2_2022-03-13_22:00:00+00,2,Niteroi,2022-03-13,22:00:00,0.49
2_2022-03-13_19:59:50+00,2,Niteroi,2022-03-13,19:59:50,0.5
2_2022-03-13_18:12:54+00,2,Niteroi,2022-03-13,18:12:54,0.51
2_2022-03-13_16:03:32+00,2,Niteroi,2022-03-13,16:03:32,0.5
2_2022-03-13_13:23:48+00,2,Niteroi,2022-03-13,13:23:48,0.51
2_2022-03-13_10:09:19+00,2,Niteroi,2022-03-13,10:09:19,0.59
2_2022-03-13_08:10:52+00,2,Niteroi,2022-03-13,08:10:52,0.6
2_2022-03-13_06:00:07+00,2,Niteroi,2022-03-13,06:00:07,0.6
2_2022-03-13_04:00:02+00,2,Niteroi,2022-03-13,04:00:02,0.55
2_2022-03-13_02:00:05+00,2,Niteroi,2022-03-13,02:00:05,0.54
2_2022-03-13_00:00:14+00,2,Niteroi,2022-03-13,00:00:14,0.53
2_2022-03-12_21:59:53+00,2,Niteroi,2022-03-12,21:59:53,0.52
2_2022-03-12_20:00:08+00,2,Niteroi,2022-03-12,20:00:08,0.51
2_2022-03-12_17:58:58+00,2,Niteroi,2022-03-12,17:58:58,0.53
2_2022-03-12_16:00:03+00,2,Niteroi,2022-03-12,16:00:03,0.48
2_2022-03-12_13:59:25+00,2,Niteroi,2022-03-12,13:59:25,0.5
2_2022-03-12_11:59:30+00,2,Niteroi,2022-03-12,11:59:30,0.58
2_2022-03-12_09:59:40+00,2,Niteroi,2022-03-12,09:59:40,0.59
2_2022-03-12_07:59:39+00,2,Niteroi,2022-03-12,07:59:39,0.65
2_2022-03-12_05:58:54+00,2,Niteroi,2022-03-12,05:58:54,0.69
2_2022-03-12_03:59:56+00,2,Niteroi,2022-03-12,03:59:56,0.72
2_2022-03-12_01:59:51+00,2,Niteroi,2022-03-12,01:59:51,0.76
2_2022-03-12_00:00:19+00,2,Niteroi,2022-03-12,00:00:19,0.81
2_2022-03-11_21:59:52+00,2,Niteroi,2022-03-11,21:59:52,0.85
2_2022-03-11_20:00:01+00,2,Niteroi,2022-03-11,20:00:01,0.82
2_2022-03-11_18:09:55+00,2,Niteroi,2022-03-11,18:09:55,0.81
2_2022-03-11_16:03:57+00,2,Niteroi,2022-03-11,16:03:57,0.81
2_2022-03-11_14:06:45+00,2,Niteroi,2022-03-11,14:06:45,0.84
2_2022-03-11_12:11:55+00,2,Niteroi,2022-03-11,12:11:55,0.9
2_2022-03-11_12:01:31+00,2,Niteroi,2022-03-11,12:01:31,1.057
2_2022-03-11_10:27:11+00,2,Niteroi,2022-03-11,10:27:11,0.94
2_2022-03-11_08:19:58+00,2,Niteroi,2022-03-11,08:19:58,0.99
2_2022-03-11_06:00:44+00,2,Niteroi,2022-03-11,06:00:44,
2_2022-03-11_03:59:59+00,2,Niteroi,2022-03-11,03:59:59,0.97
2_2022-03-11_02:00:21+00,2,Niteroi,2022-03-11,02:00:21,0.96
2_2022-03-11_00:00:05+00,2,Niteroi,2022-03-11,00:00:05,0.94
2_2022-03-10_22:00:46+00,2,Niteroi,2022-03-10,22:00:46,0.93
2_2022-03-10_19:59:57+00,2,Niteroi,2022-03-10,19:59:57,0.9
2_2022-03-10_17:59:19+00,2,Niteroi,2022-03-10,17:59:19,0.88
2_2022-03-10_16:12:16+00,2,Niteroi,2022-03-10,16:12:16,0.86
2_2022-03-10_14:00:01+00,2,Niteroi,2022-03-10,14:00:01,0.85
2_2022-03-10_11:59:32+00,2,Niteroi,2022-03-10,11:59:32,0.85
2_2022-03-10_10:00:59+00,2,Niteroi,2022-03-10,10:00:59,0.84
2_2022-03-10_07:59:55+00,2,Niteroi,2022-03-10,07:59:55,0.79
2_2022-03-10_05:59:56+00,2,Niteroi,2022-03-10,05:59:56,0.77
2_2022-03-10_04:00:57+00,2,Niteroi,2022-03-10,04:00:57,0.75
2_2022-03-10_01:59:56+00,2,Niteroi,2022-03-10,01:59:56,
2_2022-03-10_00:00:03+00,2,Niteroi,2022-03-10,00:00:03,0.71
2_2022-03-09_21:59:57+00,2,Niteroi,2022-03-09,21:59:57,0.69
2_2022-03-09_20:00:04+00,2,Niteroi,2022-03-09,20:00:04,0.67
2_2022-03-09_17:59:57+00,2,Niteroi,2022-03-09,17:59:57,0.65
2_2022-03-09_16:06:12+00,2,Niteroi,2022-03-09,16:06:12,0.65
2_2022-03-09_14:01:21+00,2,Niteroi,2022-03-09,14:01:21,0.69
2_2022-03-09_12:09:29+00,2,Niteroi,2022-03-09,12:09:29,0.75
2_2022-03-09_10:21:12+00,2,Niteroi,2022-03-09,10:21:12,0.8
2_2022-03-09_08:09:04+00,2,Niteroi,2022-03-09,08:09:04,0.83
2_2022-03-09_08:01:42+00,2,Niteroi,2022-03-09,08:01:42,0.938
2_2022-03-09_06:07:30+00,2,Niteroi,2022-03-09,06:07:30,0.84
2_2022-03-09_04:00:11+00,2,Niteroi,2022-03-09,04:00:11,0.82
2_2022-03-09_02:00:11+00,2,Niteroi,2022-03-09,02:00:11,0.81
2_2022-03-09_00:00:18+00,2,Niteroi,2022-03-09,00:00:18,0.79
2_2022-03-08_21:59:58+00,2,Niteroi,2022-03-08,21:59:58,0.78
2_2022-03-08_19:59:57+00,2,Niteroi,2022-03-08,19:59:57,0.75
2_2022-03-08_18:00:34+00,2,Niteroi,2022-03-08,18:00:34,0.72
2_2022-03-08_15:59:40+00,2,Niteroi,2022-03-08,15:59:40,0.74
2_2022-03-08_13:59:21+00,2,Niteroi,2022-03-08,13:59:21,0.77
2_2022-03-08_11:59:34+00,2,Niteroi,2022-03-08,11:59:34,0.83
2_2022-03-08_09:59:39+00,2,Niteroi,2022-03-08,09:59:39,0.89
2_2022-03-08_07:59:24+00,2,Niteroi,2022-03-08,07:59:24,0.89
2_2022-03-08_05:59:58+00,2,Niteroi,2022-03-08,05:59:58,0.87
2_2022-03-08_04:00:03+00,2,Niteroi,2022-03-08,04:00:03,0.85
2_2022-03-08_02:00:05+00,2,Niteroi,2022-03-08,02:00:05,0.82
2_2022-03-08_00:00:00+00,2,Niteroi,2022-03-08,00:00:00,0.81
2_2022-03-07_22:00:08+00,2,Niteroi,2022-03-07,22:00:08,0.79
2_2022-03-07_20:00:02+00,2,Niteroi,2022-03-07,20:00:02,0.78
2_2022-03-07_18:04:44+00,2,Niteroi,2022-03-07,18:04:44,0.75
2_2022-03-07_16:11:07+00,2,Niteroi,2022-03-07,16:11:07,0.75
2_2022-03-07_14:09:21+00,2,Niteroi,2022-03-07,14:09:21,0.79
2_2022-03-07_12:08:33+00,2,Niteroi,2022-03-07,12:08:33,0.86
2_2022-03-07_10:04:49+00,2,Niteroi,2022-03-07,10:04:49,0.89
2_2022-03-07_08:13:28+00,2,Niteroi,2022-03-07,08:13:28,0.93
2_2022-03-07_06:00:23+00,2,Niteroi,2022-03-07,06:00:23,0.93
2_2022-03-07_04:00:01+00,2,Niteroi,2022-03-07,04:00:01,0.92
2_2022-03-07_02:00:15+00,2,Niteroi,2022-03-07,02:00:15,0.91
2_2022-03-07_00:00:20+00,2,Niteroi,2022-03-07,00:00:20,0.88
2_2022-03-06_22:00:34+00,2,Niteroi,2022-03-06,22:00:34,0.87
2_2022-03-06_20:03:01+00,2,Niteroi,2022-03-06,20:03:01,0.84
2_2022-03-06_17:59:20+00,2,Niteroi,2022-03-06,17:59:20,0.82
2_2022-03-06_15:59:29+00,2,Niteroi,2022-03-06,15:59:29,0.8
2_2022-03-06_13:59:36+00,2,Niteroi,2022-03-06,13:59:36,0.79
2_2022-03-06_11:59:29+00,2,Niteroi,2022-03-06,11:59:29,0.79
2_2022-03-06_09:59:39+00,2,Niteroi,2022-03-06,09:59:39,0.77
2_2022-03-06_07:59:09+00,2,Niteroi,2022-03-06,07:59:09,0.73
2_2022-03-06_06:00:05+00,2,Niteroi,2022-03-06,06:00:05,0.7
2_2022-03-06_04:00:07+00,2,Niteroi,2022-03-06,04:00:07,0.69
2_2022-03-06_02:00:12+00,2,Niteroi,2022-03-06,02:00:12,0.67
2_2022-03-06_00:00:03+00,2,Niteroi,2022-03-06,00:00:03,0.66
2_2022-03-05_22:00:06+00,2,Niteroi,2022-03-05,22:00:06,0.63
2_2022-03-05_20:00:03+00,2,Niteroi,2022-03-05,20:00:03,0.61
2_2022-03-05_18:01:35+00,2,Niteroi,2022-03-05,18:01:35,0.57
2_2022-03-05_16:06:28+00,2,Niteroi,2022-03-05,16:06:28,0.58
2_2022-03-05_14:14:42+00,2,Niteroi,2022-03-05,14:14:42,0.64
2_2022-03-05_12:08:18+00,2,Niteroi,2022-03-05,12:08:18,0.7
2_2022-03-05_10:07:54+00,2,Niteroi,2022-03-05,10:07:54,0.74
2_2022-03-05_08:06:36+00,2,Niteroi,2022-03-05,08:06:36,0.77
2_2022-03-05_06:00:35+00,2,Niteroi,2022-03-05,06:00:35,0.78
2_2022-03-05_04:08:19+00,2,Niteroi,2022-03-05,04:08:19,0.76
2_2022-03-05_00:13:15+00,2,Niteroi,2022-03-05,00:13:15,0.73
2_2022-03-05_00:01:02+00,2,Niteroi,2022-03-05,00:01:02,0.72
2_2022-03-04_22:00:46+00,2,Niteroi,2022-03-04,22:00:46,0.71
2_2022-03-04_20:00:28+00,2,Niteroi,2022-03-04,20:00:28,0.69
2_2022-03-04_18:00:20+00,2,Niteroi,2022-03-04,18:00:20,0.66
